ZCTA5CE10,population,household_income,not_citizen_over_pop,n_killed_total,n_injured_total,n_killed_by_pop,n_injured_by_pop,year
34996,11069,5731,0.025476556,0,1,0,9.03E-05,2014
34242,7715,3820,0.048865846,0,1,0,0.000129618,2017
34287,26734,11133,0.041033889,1,2,3.74E-05,7.48E-05,2014
34287,26734,11133,0.041033889,2,2,7.48E-05,7.48E-05,2017
34287,26734,11133,0.041033889,1,2,3.74E-05,7.48E-05,2016
34287,26734,11133,0.041033889,2,0,7.48E-05,0,2015
34287,26734,11133,0.041033889,1,0,3.74E-05,0,2018
34431,8014,3380,0.011105565,0,0,0,0,1970
34433,5838,2753,0.025351148,0,0,0,0,2016
34434,8204,3151,0.008898098,0,0,0,0,2014
34434,8204,3151,0.008898098,0,0,0,0,2017
34446,16130,7470,0.020148791,1,0,6.20E-05,0,2014
34446,16130,7470,0.020148791,2,1,0.000123993,6.20E-05,2018
34465,17563,7886,0.015885669,1,0,5.69E-05,0,2015
34481,18447,9416,0.028134656,0,2,0,0.000108419,2017
34481,18447,9416,0.028134656,1,0,5.42E-05,0,2014
34481,18447,9416,0.028134656,2,0,0.000108419,0,2016
34484,3687,1429,0.024681313,0,0,0,0,2016
34652,23339,10526,0.031578045,0,1,0,4.28E-05,2018
34652,23339,10526,0.031578045,0,2,0,8.57E-05,2017
34652,23339,10526,0.031578045,0,0,0,0,2016
34652,23339,10526,0.031578045,0,1,0,4.28E-05,2015
34669,12252,4869,0.029464577,0,0,0,0,2016
34681,834,402,0.040767386,0,0,0,0,1970
34684,28910,13248,0.043548945,0,1,0,3.46E-05,2014
34684,28910,13248,0.043548945,0,0,0,0,2016
34691,20164,8442,0.050138861,1,0,4.96E-05,0,2014
34691,20164,8442,0.050138861,1,0,4.96E-05,0,2018
34691,20164,8442,0.050138861,0,1,0,4.96E-05,2015
34691,20164,8442,0.050138861,0,2,0,9.92E-05,2017
34691,20164,8442,0.050138861,0,1,0,4.96E-05,2016
34114,16331,6923,0.174024861,0,1,0,6.12E-05,2017
34114,16331,6923,0.174024861,0,1,0,6.12E-05,2016
34114,16331,6923,0.174024861,0,0,0,0,2018
34114,16331,6923,0.174024861,0,0,0,0,2015
34141,129,20,0,0,0,0,0,2017
34141,129,20,0,0,0,0,0,2015
34698,38230,18022,0.040779493,1,0,2.62E-05,0,2014
34698,38230,18022,0.040779493,0,1,0,2.62E-05,2017
34698,38230,18022,0.040779493,0,0,0,0,2016
34734,4206,1382,0.059438897,2,0,0.000475511,0,2014
34734,4206,1382,0.059438897,0,0,0,0,2015
34448,10592,4764,0.017088369,0,0,0,0,2016
34448,10592,4764,0.017088369,0,1,0,9.44E-05,2018
34202,22462,8948,0.050574303,1,0,4.45E-05,0,2017
34432,13720,5702,0.015597668,1,2,7.29E-05,0.000145773,2017
34432,13720,5702,0.015597668,1,0,7.29E-05,0,2016
34432,13720,5702,0.015597668,1,0,7.29E-05,0,2014
34432,13720,5702,0.015597668,1,0,7.29E-05,0,2018
34450,10952,4974,0.013513514,0,0,0,0,2016
34450,10952,4974,0.013513514,0,1,0,9.13E-05,2017
34461,10873,4249,0.014439437,0,2,0,0.000183942,2017
34461,10873,4249,0.014439437,0,2,0,0.000183942,2015
34461,10873,4249,0.014439437,1,0,9.20E-05,0,2014
34461,10873,4249,0.014439437,1,0,9.20E-05,0,2016
34472,31317,10419,0.038413641,0,2,0,6.39E-05,2016
34472,31317,10419,0.038413641,4,4,0.000127726,0.000127726,2017
34472,31317,10419,0.038413641,1,0,3.19E-05,0,2014
34472,31317,10419,0.038413641,4,1,0.000127726,3.19E-05,2018
34472,31317,10419,0.038413641,1,0,3.19E-05,0,2015
34476,22347,9475,0.03007115,2,0,8.95E-05,0,2016
34476,22347,9475,0.03007115,0,1,0,4.47E-05,2017
34609,40234,15323,0.020902719,0,0,0,0,2014
34609,40234,15323,0.020902719,0,2,0,4.97E-05,2018
34609,40234,15323,0.020902719,0,1,0,2.49E-05,2015
34609,40234,15323,0.020902719,0,0,0,0,2016
34609,40234,15323,0.020902719,2,0,4.97E-05,0,2017
34667,33930,15138,0.025081049,0,1,0,2.95E-05,2016
34667,33930,15138,0.025081049,3,0,8.84E-05,0,2014
34667,33930,15138,0.025081049,0,0,0,0,2018
34667,33930,15138,0.025081049,1,1,2.95E-05,2.95E-05,2015
34667,33930,15138,0.025081049,0,0,0,0,2017
34679,64,35,0,0,0,0,0,1970
34689,27398,11039,0.044054311,0,0,0,0,2015
34689,27398,11039,0.044054311,2,2,7.30E-05,7.30E-05,2016
34689,27398,11039,0.044054311,1,1,3.65E-05,3.65E-05,2017
34689,27398,11039,0.044054311,0,1,0,3.65E-05,2018
34689,27398,11039,0.044054311,1,0,3.65E-05,0,2014
34705,2854,978,0.067974772,1,0,0.000350385,0,2018
34739,381,194,0,0,0,0,0,1970
34104,23807,10289,0.140966942,0,0,0,0,2016
34104,23807,10289,0.140966942,0,0,0,0,2017
34104,23807,10289,0.140966942,0,0,0,0,2015
34104,23807,10289,0.140966942,0,1,0,4.20E-05,2018
34112,26834,12013,0.106096743,0,0,0,0,2014
34112,26834,12013,0.106096743,1,1,3.73E-05,3.73E-05,2017
34112,26834,12013,0.106096743,1,0,3.73E-05,0,2015
34112,26834,12013,0.106096743,1,0,3.73E-05,0,2016
34112,26834,12013,0.106096743,0,0,0,0,2018
34116,36240,9614,0.326931567,0,2,0,5.52E-05,2016
34116,36240,9614,0.326931567,0,0,0,0,2014
34116,36240,9614,0.326931567,0,4,0,0.000110375,2015
34116,36240,9614,0.326931567,0,0,0,0,2017
34116,36240,9614,0.326931567,0,0,0,0,2018
34142,29461,6165,0.326227895,0,1,0,3.39E-05,2015
34142,29461,6165,0.326227895,1,5,3.39E-05,0.000169716,2014
34142,29461,6165,0.326227895,1,1,3.39E-05,3.39E-05,2016
34142,29461,6165,0.326227895,0,0,0,0,2017
34210,17381,7632,0.100512053,0,1,0,5.75E-05,2016
34210,17381,7632,0.100512053,0,0,0,0,2017
34215,504,212,0,0,0,0,0,2015
34216,1016,482,0.010826772,0,1,0,0.000984252,2017
34223,17151,8600,0.030202321,1,1,5.83E-05,5.83E-05,2016
34223,17151,8600,0.030202321,0,0,0,0,2015
34223,17151,8600,0.030202321,2,0,0.000116611,0,2017
34239,15453,6805,0.064194655,0,0,0,0,2014
34239,15453,6805,0.064194655,1,0,6.47E-05,0,2016
34239,15453,6805,0.064194655,1,1,6.47E-05,6.47E-05,2017
34240,11261,4048,0.05301483,1,0,8.88E-05,0,2016
34240,11261,4048,0.05301483,0,0,0,0,2017
34240,11261,4048,0.05301483,2,0,0.000177604,0,2014
34743,42793,11241,0.099548992,1,0,2.34E-05,0,2017
34743,42793,11241,0.099548992,0,0,0,0,2016
34743,42793,11241,0.099548992,0,0,0,0,2015
34743,42793,11241,0.099548992,0,2,0,4.67E-05,2014
34743,42793,11241,0.099548992,1,0,2.34E-05,0,2018
34760,801,269,0,0,0,0,0,2016
34760,801,269,0,1,1,0.001248439,0.001248439,2014
34761,45278,14679,0.09825964,2,3,4.42E-05,6.63E-05,2016
34761,45278,14679,0.09825964,3,0,6.63E-05,0,2014
34761,45278,14679,0.09825964,0,0,0,0,2017
34761,45278,14679,0.09825964,0,0,0,0,2015
34761,45278,14679,0.09825964,0,0,0,0,2018
34950,15805,5855,0.152293578,9,11,0.00056944,0.000695982,2014
34950,15805,5855,0.152293578,5,14,0.000316356,0.000885796,2017
34950,15805,5855,0.152293578,4,12,0.000253084,0.000759253,2016
34950,15805,5855,0.152293578,0,2,0,0.000126542,2018
34950,15805,5855,0.152293578,2,7,0.000126542,0.000442898,2015
34983,42223,13642,0.066859295,1,0,2.37E-05,0,2016
34983,42223,13642,0.066859295,0,1,0,2.37E-05,2015
34983,42223,13642,0.066859295,1,0,2.37E-05,0,2014
34983,42223,13642,0.066859295,0,1,0,2.37E-05,2017
34994,16563,6938,0.086578518,0,3,0,0.000181127,2017
34994,16563,6938,0.086578518,0,0,0,0,2016
34994,16563,6938,0.086578518,0,2,0,0.000120751,2015
34994,16563,6938,0.086578518,0,5,0,0.000301878,2014
34994,16563,6938,0.086578518,0,1,0,6.04E-05,2018
34736,16713,5718,0.067013702,0,2,0,0.000119667,2017
34736,16713,5718,0.067013702,1,2,5.98E-05,0.000119667,2016
34736,16713,5718,0.067013702,2,1,0.000119667,5.98E-05,2015
34736,16713,5718,0.067013702,2,0,0.000119667,0,2014
34108,16742,7953,0.066061402,0,2,0,0.00011946,2016
34108,16742,7953,0.066061402,0,0,0,0,2014
34117,15461,4581,0.104844447,0,0,0,0,2018
34117,15461,4581,0.104844447,0,0,0,0,2017
34117,15461,4581,0.104844447,0,0,0,0,2016
34117,15461,4581,0.104844447,0,1,0,6.47E-05,2015
34117,15461,4581,0.104844447,0,0,0,0,2014
34138,74,61,0,0,0,0,0,1970
34139,580,206,0.005172414,0,0,0,0,2014
34139,580,206,0.005172414,0,1,0,0.001724138,2015
34217,5067,2714,0.044404973,0,0,0,0,2014
34217,5067,2714,0.044404973,0,0,0,0,2016
34219,22984,7840,0.038287504,1,2,4.35E-05,8.70E-05,2017
34219,22984,7840,0.038287504,0,1,0,4.35E-05,2018
34219,22984,7840,0.038287504,1,0,4.35E-05,0,2015
34228,7179,3820,0.064354367,2,0,0.00027859,0,2017
34232,34545,13436,0.058329715,1,0,2.89E-05,0,2016
34232,34545,13436,0.058329715,0,0,0,0,2017
34232,34545,13436,0.058329715,0,1,0,2.89E-05,2014
34243,30887,12847,0.056269628,1,6,3.24E-05,0.000194256,2017
34243,30887,12847,0.056269628,0,2,0,6.48E-05,2016
34243,30887,12847,0.056269628,1,0,3.24E-05,0,2015
34243,30887,12847,0.056269628,0,0,0,0,2014
34243,30887,12847,0.056269628,0,2,0,6.48E-05,2018
34285,18910,10292,0.023744051,1,0,5.29E-05,0,2014
34285,18910,10292,0.023744051,0,0,0,0,2016
34293,35968,16619,0.028219528,0,1,0,2.78E-05,2016
34293,35968,16619,0.028219528,0,1,0,2.78E-05,2015
34293,35968,16619,0.028219528,0,0,0,0,2014
34293,35968,16619,0.028219528,0,1,0,2.78E-05,2017
34436,7854,3441,0.023936847,1,0,0.000127324,0,2014
34436,7854,3441,0.023936847,0,3,0,0.000381971,2017
34488,9766,4017,0.004607823,2,3,0.000204792,0.000307188,2016
34488,9766,4017,0.004607823,0,1,0,0.000102396,2017
34488,9766,4017,0.004607823,0,0,0,0,2014
34488,9766,4017,0.004607823,0,1,0,0.000102396,2015
34488,9766,4017,0.004607823,0,0,0,0,2018
34498,568,279,0.00528169,0,0,0,0,1970
34610,13782,4842,0.01596285,1,0,7.26E-05,0,2016
34685,19210,7235,0.056637168,0,0,0,0,1970
34731,12270,5093,0.007823961,1,1,8.15E-05,8.15E-05,2017
34731,12270,5093,0.007823961,1,0,8.15E-05,0,2015
34731,12270,5093,0.007823961,0,0,0,0,2016
34797,948,367,0.043248945,0,1,0,0.001054852,2016
34952,38936,16652,0.045690364,2,1,5.14E-05,2.57E-05,2016
34952,38936,16652,0.045690364,1,3,2.57E-05,7.70E-05,2014
34952,38936,16652,0.045690364,0,2,0,5.14E-05,2017
34981,5957,1819,0.048346483,1,0,0.00016787,0,2016
34981,5957,1819,0.048346483,0,1,0,0.00016787,2018
34981,5957,1819,0.048346483,0,0,0,0,2017
34986,24208,10760,0.043663252,0,2,0,8.26E-05,2017
34986,24208,10760,0.043663252,1,3,4.13E-05,0.000123926,2015
34986,24208,10760,0.043663252,1,0,4.13E-05,0,2014
34251,5223,1749,0.051502968,1,0,0.000191461,0,2018
34251,5223,1749,0.051502968,0,1,0,0.000191461,2016
34275,18492,8820,0.032284231,3,1,0.000162232,5.41E-05,2017
34453,11378,4470,0.020653893,3,0,0.000263667,0,2014
34608,33685,12803,0.01876206,0,2,0,5.94E-05,2018
34608,33685,12803,0.01876206,0,0,0,0,2015
34608,33685,12803,0.01876206,0,1,0,2.97E-05,2017
34608,33685,12803,0.01876206,2,1,5.94E-05,2.97E-05,2016
34109,24720,11144,0.095186084,0,1,0,4.05E-05,2015
34109,24720,11144,0.095186084,2,1,8.09E-05,4.05E-05,2016
34109,24720,11144,0.095186084,0,0,0,0,2017
34109,24720,11144,0.095186084,0,0,0,0,2014
34953,69139,20968,0.091988603,1,2,1.45E-05,2.89E-05,2016
34953,69139,20968,0.091988603,2,0,2.89E-05,0,2018
34953,69139,20968,0.091988603,0,2,0,2.89E-05,2014
34953,69139,20968,0.091988603,1,2,1.45E-05,2.89E-05,2017
34953,69139,20968,0.091988603,1,0,1.45E-05,0,2015
34222,10976,5238,0.048560496,0,1,0,9.11E-05,2016
34222,10976,5238,0.048560496,0,2,0,0.000182216,2015
34222,10976,5238,0.048560496,0,0,0,0,2018
34224,15826,7439,0.053772273,1,2,6.32E-05,0.000126374,2017
34224,15826,7439,0.053772273,0,0,0,0,2014
34224,15826,7439,0.053772273,0,0,0,0,2016
34229,7663,3393,0.027665405,0,0,0,0,2017
34231,28926,14139,0.061432621,1,2,3.46E-05,6.91E-05,2016
34231,28926,14139,0.061432621,1,2,3.46E-05,6.91E-05,2017
34231,28926,14139,0.061432621,1,0,3.46E-05,0,2014
34238,19077,9779,0.037374849,0,0,0,0,1970
34268,74,54,0,0,0,0,0,1970
34286,19725,6388,0.016273764,0,1,0,5.07E-05,2017
34428,9455,4204,0.037228979,0,0,0,0,2015
34442,13591,6483,0.018909573,1,0,7.36E-05,0,2018
34442,13591,6483,0.018909573,0,1,0,7.36E-05,2015
34442,13591,6483,0.018909573,0,1,0,7.36E-05,2017
34473,19274,6468,0.033412888,0,1,0,5.19E-05,2016
34473,19274,6468,0.033412888,1,0,5.19E-05,0,2015
34473,19274,6468,0.033412888,1,1,5.19E-05,5.19E-05,2017
34473,19274,6468,0.033412888,0,1,0,5.19E-05,2014
34473,19274,6468,0.033412888,0,0,0,0,2018
34668,45482,18998,0.037839145,1,2,2.20E-05,4.40E-05,2015
34668,45482,18998,0.037839145,1,2,2.20E-05,4.40E-05,2016
34668,45482,18998,0.037839145,2,2,4.40E-05,4.40E-05,2017
34668,45482,18998,0.037839145,1,0,2.20E-05,0,2018
34668,45482,18998,0.037839145,0,5,0,0.000109934,2014
34683,32672,13144,0.042054358,0,0,0,0,2017
34683,32672,13144,0.042054358,0,1,0,3.06E-05,2014
34683,32672,13144,0.042054358,0,0,0,0,2016
34690,12013,5422,0.069924249,1,0,8.32E-05,0,2016
34690,12013,5422,0.069924249,2,0,0.000166486,0,2015
34690,12013,5422,0.069924249,0,1,0,8.32E-05,2017
34758,39531,10259,0.081783916,1,1,2.53E-05,2.53E-05,2015
34758,39531,10259,0.081783916,2,0,5.06E-05,0,2017
34758,39531,10259,0.081783916,1,0,2.53E-05,0,2016
34758,39531,10259,0.081783916,0,1,0,2.53E-05,2018
34946,6474,2289,0.046957059,0,0,0,0,2017
34946,6474,2289,0.046957059,2,7,0.000308928,0.001081248,2016
34946,6474,2289,0.046957059,0,0,0,0,2015
34946,6474,2289,0.046957059,1,0,0.000154464,0,2018
34946,6474,2289,0.046957059,0,1,0,0.000154464,2014
34957,23144,10689,0.022943311,0,1,0,4.32E-05,2016
34957,23144,10689,0.022943311,0,6,0,0.000259246,2015
34957,23144,10689,0.022943311,0,0,0,0,2017
34990,29088,11733,0.017876788,1,1,3.44E-05,3.44E-05,2014
34990,29088,11733,0.017876788,0,0,0,0,2016
34990,29088,11733,0.017876788,0,0,0,0,2017
34613,17460,8205,0.031214204,0,1,0,5.73E-05,2017
34613,17460,8205,0.031214204,1,0,5.73E-05,0,2014
34613,17460,8205,0.031214204,1,0,5.73E-05,0,2016
34614,7520,2638,0.012632979,0,0,0,0,1970
34639,27583,9602,0.022876409,0,1,0,3.63E-05,2017
34654,23180,8919,0.024676445,0,0,0,0,2014
34654,23180,8919,0.024676445,0,0,0,0,2016
34654,23180,8919,0.024676445,3,2,0.000129422,8.63E-05,2015
34746,42077,12378,0.133493357,0,4,0,9.51E-05,2014
34746,42077,12378,0.133493357,2,1,4.75E-05,2.38E-05,2016
34746,42077,12378,0.133493357,0,0,0,0,2017
34746,42077,12378,0.133493357,0,1,0,2.38E-05,2015
34746,42077,12378,0.133493357,2,0,4.75E-05,0,2018
34786,41244,13383,0.110828242,3,1,7.27E-05,2.42E-05,2014
34786,41244,13383,0.110828242,0,2,0,4.85E-05,2015
34786,41244,13383,0.110828242,1,0,2.42E-05,0,2016
34786,41244,13383,0.110828242,0,0,0,0,2017
34947,13120,4167,0.062195122,1,9,7.62E-05,0.000685976,2017
34947,13120,4167,0.062195122,3,10,0.000228659,0.000762195,2016
34947,13120,4167,0.062195122,5,3,0.000381098,0.000228659,2015
34947,13120,4167,0.062195122,0,0,0,0,2018
34947,13120,4167,0.062195122,2,6,0.000152439,0.000457317,2014
34949,6992,3835,0.028318078,0,0,0,0,2017
34949,6992,3835,0.028318078,1,2,0.000143021,0.000286041,2015
34949,6992,3835,0.028318078,0,0,0,0,2014
34105,16909,7590,0.062274528,0,1,0,5.91E-05,2016
34105,16909,7590,0.062274528,1,0,5.91E-05,0,2014
34135,44842,17421,0.173698765,1,0,2.23E-05,0,2016
34135,44842,17421,0.173698765,2,0,4.46E-05,0,2014
34135,44842,17421,0.173698765,0,2,0,4.46E-05,2015
34135,44842,17421,0.173698765,0,0,0,0,2018
34137,485,144,0,0,0,0,0,1970
34145,17561,8560,0.069927681,1,0,5.69E-05,0,2015
34145,17561,8560,0.069927681,0,0,0,0,2017
34207,36055,14524,0.100263486,2,2,5.55E-05,5.55E-05,2014
34207,36055,14524,0.100263486,4,3,0.000110942,8.32E-05,2017
34207,36055,14524,0.100263486,1,2,2.77E-05,5.55E-05,2015
34207,36055,14524,0.100263486,2,0,5.55E-05,0,2018
34207,36055,14524,0.100263486,1,7,2.77E-05,0.000194148,2016
34741,45936,15402,0.141261755,1,2,2.18E-05,4.35E-05,2016
34741,45936,15402,0.141261755,3,4,6.53E-05,8.71E-05,2017
34741,45936,15402,0.141261755,1,2,2.18E-05,4.35E-05,2015
34741,45936,15402,0.141261755,1,4,2.18E-05,8.71E-05,2014
34741,45936,15402,0.141261755,0,5,0,0.000108847,2013
34741,45936,15402,0.141261755,2,0,4.35E-05,0,2018
34748,39053,17615,0.019383914,5,6,0.000128031,0.000153637,2017
34748,39053,17615,0.019383914,1,8,2.56E-05,0.00020485,2016
34748,39053,17615,0.019383914,2,6,5.12E-05,0.000153637,2014
34748,39053,17615,0.019383914,2,4,5.12E-05,0.000102425,2015
34748,39053,17615,0.019383914,0,0,0,0,2018
34759,39117,11379,0.082905131,1,0,2.56E-05,0,2017
34759,39117,11379,0.082905131,0,0,0,0,2014
34759,39117,11379,0.082905131,2,1,5.11E-05,2.56E-05,2015
34759,39117,11379,0.082905131,2,2,5.11E-05,5.11E-05,2016
34771,15783,5109,0.066463917,1,0,6.34E-05,0,2015
34771,15783,5109,0.066463917,0,0,0,0,2016
34984,15328,5344,0.067849687,0,0,0,0,2014
34984,15328,5344,0.067849687,1,0,6.52E-05,0,2015
34984,15328,5344,0.067849687,2,4,0.00013048,0.00026096,2016
34984,15328,5344,0.067849687,0,0,0,0,2017
34134,13898,7079,0.058713484,0,1,0,7.20E-05,2014
34237,17398,6914,0.201747327,0,2,0,0.000114956,2017
34237,17398,6914,0.201747327,0,0,0,0,2014
34237,17398,6914,0.201747327,0,2,0,0.000114956,2015
34103,13037,6116,0.084758764,0,0,0,0,2017
34103,13037,6116,0.084758764,2,0,0.00015341,0,2014
34103,13037,6116,0.084758764,0,0,0,0,2016
34110,24092,10930,0.068528972,0,0,0,0,2014
34110,24092,10930,0.068528972,2,0,8.30E-05,0,2017
34110,24092,10930,0.068528972,0,0,0,0,2015
34110,24092,10930,0.068528972,1,0,4.15E-05,0,2016
34120,31597,9667,0.068392569,0,1,0,3.16E-05,2016
34120,31597,9667,0.068392569,2,0,6.33E-05,0,2017
34120,31597,9667,0.068392569,3,0,9.49E-05,0,2014
34120,31597,9667,0.068392569,1,2,3.16E-05,6.33E-05,2015
34201,3758,1800,0.062267163,0,0,0,0,2018
34201,3758,1800,0.062267163,0,1,0,0.000266099,2014
34201,3758,1800,0.062267163,0,1,0,0.000266099,2016
34203,36511,13660,0.091232779,4,4,0.000109556,0.000109556,2017
34203,36511,13660,0.091232779,4,6,0.000109556,0.000164334,2015
34203,36511,13660,0.091232779,7,7,0.000191723,0.000191723,2016
34203,36511,13660,0.091232779,2,3,5.48E-05,8.22E-05,2014
34203,36511,13660,0.091232779,0,1,0,2.74E-05,2018
34205,32163,12325,0.073811523,4,4,0.000124367,0.000124367,2017
34205,32163,12325,0.073811523,4,3,0.000124367,9.33E-05,2015
34205,32163,12325,0.073811523,0,3,0,9.33E-05,2018
34205,32163,12325,0.073811523,3,4,9.33E-05,0.000124367,2014
34205,32163,12325,0.073811523,0,3,0,9.33E-05,2016
34221,44115,15356,0.069749518,2,4,4.53E-05,9.07E-05,2018
34221,44115,15356,0.069749518,5,4,0.00011334,9.07E-05,2015
34221,44115,15356,0.069749518,2,6,4.53E-05,0.000136008,2017
34221,44115,15356,0.069749518,3,4,6.80E-05,9.07E-05,2014
34221,44115,15356,0.069749518,3,6,6.80E-05,0.000136008,2016
34449,2736,1264,0.011695906,4,0,0.001461988,0,2015
34449,2736,1264,0.011695906,1,0,0.000365497,0,2017
34601,21946,9035,0.016495033,3,3,0.000136699,0.000136699,2017
34601,21946,9035,0.016495033,2,0,9.11E-05,0,2018
34601,21946,9035,0.016495033,1,3,4.56E-05,0.000136699,2016
34601,21946,9035,0.016495033,4,1,0.000182266,4.56E-05,2014
34601,21946,9035,0.016495033,0,1,0,4.56E-05,2015
34747,17324,6243,0.089182637,1,1,5.77E-05,5.77E-05,2017
34747,17324,6243,0.089182637,1,0,5.77E-05,0,2016
34788,17153,7987,0.017314755,0,1,0,5.83E-05,2017
34788,17153,7987,0.017314755,1,2,5.83E-05,0.000116598,2015
34788,17153,7987,0.017314755,0,0,0,0,2016
34997,43109,17163,0.061750447,0,2,0,4.64E-05,2015
34997,43109,17163,0.061750447,0,0,0,0,2017
34997,43109,17163,0.061750447,3,1,6.96E-05,2.32E-05,2014
34997,43109,17163,0.061750447,0,1,0,2.32E-05,2016
34429,7413,3517,0.012815324,0,0,0,0,2016
34607,8562,3981,0.019855174,3,0,0.000350385,0,2017
34209,34547,14378,0.038614062,0,0,0,0,2017
34209,34547,14378,0.038614062,0,3,0,8.68E-05,2015
34209,34547,14378,0.038614062,3,1,8.68E-05,2.89E-05,2014
34241,15001,5778,0.054463036,0,0,0,0,2017
34241,15001,5778,0.054463036,1,0,6.67E-05,0,2014
34241,15001,5778,0.054463036,0,0,0,0,2018
34661,180,44,0,0,0,0,0,1970
34945,5414,1562,0.053010713,1,0,0.000184706,0,2018
34945,5414,1562,0.053010713,1,4,0.000184706,0.000738825,2016
34945,5414,1562,0.053010713,0,0,0,0,2017
34945,5414,1562,0.053010713,0,0,0,0,2014
34945,5414,1562,0.053010713,0,1,0,0.000184706,2015
34235,14719,6399,0.114070249,0,1,0,6.79E-05,2017
34212,17863,6563,0.060684096,0,0,0,0,2015
34212,17863,6563,0.060684096,0,1,0,5.60E-05,2014
34212,17863,6563,0.060684096,0,1,0,5.60E-05,2018
34212,17863,6563,0.060684096,2,1,0.000111963,5.60E-05,2016
34637,8205,2166,0.024619135,0,1,0,0.000121877,2017
34637,8205,2166,0.024619135,0,0,0,0,2015
34604,10808,3783,0.024056255,1,1,9.25E-05,9.25E-05,2017
34604,10808,3783,0.024056255,2,0,0.000185048,0,2014
34604,10808,3783,0.024056255,0,0,0,0,2016
34211,6872,2809,0.050931315,0,0,0,0,1970
34140,197,111,0,0,0,0,0,1970
34288,12046,4274,0.066910178,0,0,0,0,2018
34269,4062,1919,0.028064993,0,0,0,0,1970
34714,21168,6998,0.031368103,1,5,4.72E-05,0.000236206,2017
34714,21168,6998,0.031368103,0,1,0,4.72E-05,2016
34101,0,0,0,0,0,0,0,1970
34772,30395,8682,0.035861161,0,2,0,6.58E-05,2015
34772,30395,8682,0.035861161,1,1,3.29E-05,3.29E-05,2017
34772,30395,8682,0.035861161,0,0,0,0,2014
34291,5763,2011,0.04962693,2,0,0.000347041,0,2014
34291,5763,2011,0.04962693,0,0,0,0,2016
34291,5763,2011,0.04962693,0,0,0,0,2017
34638,25452,8144,0.047186862,2,0,7.86E-05,0,2017
34638,25452,8144,0.047186862,1,1,3.93E-05,3.93E-05,2015
34445,0,0,0,0,0,0,0,1970
34688,6429,2841,0.017421061,0,1,0,0.000155545,2017
34688,6429,2841,0.017421061,1,0,0.000155545,0,2015
34688,6429,2841,0.017421061,2,0,0.00031109,0,2016
34688,6429,2841,0.017421061,0,0,0,0,2018
34653,35079,14423,0.027594857,0,1,0,2.85E-05,2017
34653,35079,14423,0.027594857,1,0,2.85E-05,0,2016
34653,35079,14423,0.027594857,1,0,2.85E-05,0,2014
34982,25492,9698,0.109838381,2,0,7.85E-05,0,2015
34982,25492,9698,0.109838381,2,0,7.85E-05,0,2017
34982,25492,9698,0.109838381,0,1,0,3.92E-05,2016
34982,25492,9698,0.109838381,1,3,3.92E-05,0.000117684,2014
34233,17166,7657,0.032447862,0,1,0,5.83E-05,2018
34233,17166,7657,0.032447862,0,1,0,5.83E-05,2017
34233,17166,7657,0.032447862,1,1,5.83E-05,5.83E-05,2014
34233,17166,7657,0.032447862,1,0,5.83E-05,0,2016
34715,17068,5547,0.033337239,1,0,5.86E-05,0,2017
34715,17068,5547,0.033337239,0,0,0,0,2014
34715,17068,5547,0.033337239,0,0,0,0,2016
34289,2755,1393,0,0,0,0,0,1970
